"mean_empirical","mean_robust","mean_train","mean_test","sdev_empirical","sdev_robust","sdev_train","sdev_test"
-0.000176394032183297,-0.000690310009593159,0.00596298284644518,0.00406797082738772,0.00882740726287394,0.00877656596577951,0.0192915925892847,0.00811114600320154
-0.00172609382294306,-0.00133165541026316,0.00340931165182368,-0.000891435013200676,0.00954439588367221,0.00809230684501179,0.00635258958281429,0.00642614166228185
0.00193530897329452,0.00285582359492202,0.00408486262881485,0.00196708821941767,0.00585939154450415,0.0059986195705731,0.00325394883906169,0.00610775521279093
0.000219576390944279,-0.00116133914132484,0.00309019348223637,-0.00100689447412988,0.00632335971608407,0.00614733281798801,0.00464834850765426,0.00838269032330825
0.000884525708314137,0.000814717740300375,0.00301418852470145,0.00200110583261785,0.0049834014848304,0.0052629125689505,0.0031439220216028,0.00582755445488456
-0.00127940460986836,0.00086134724901789,-0.00127211697368065,0.0132755800428831,0.016221775746735,0.0122540058476841,0.00566197054133342,0.00987242373293566
0.00289090038539872,0.0028312624776,0.00297289591403201,-0.00965631937764567,0.0134672464074237,0.012336006729063,0.00375519995326799,0.0164210726925655
-0.00151048493443012,-0.00103949930410343,0.00184509899479728,0.00529969247220882,0.00709794885093575,0.00912461482209011,0.00438937340524831,0.00482968525971476
0.00121644104500996,0.000888240578887672,0.00365485984779678,0.00124742167832736,0.00928424064654648,0.0096006498870547,0.00780101626449563,0.00794303462160221
-0.0022717411859393,-0.00280708539626585,0.00311148204295514,0.00184929995769179,0.00642353167976654,0.00627240767908998,0.00866332389038791,0.0217111448803484
0.0037095305463713,0.00301665719844748,0.00377865049135105,0.000426721164899328,0.00796263572759025,0.00760141109260674,0.00251297535091053,0.00872471705673422
0.000824201962713983,0.00150336516876471,0.00181729509807495,0.0031674522606803,0.0084648683967508,0.00833649790482926,0.00604079546393108,0.00784429970035582
0.000456749876520428,0.000657614026194133,0.000434649300956839,0.0037752464198956,0.00677446547788328,0.00663362242385781,0.00414491948783947,0.0049546851028211
0.000735211597077496,0.000193197252197422,0.00277885081340074,0.0025518342529628,0.00550437578554596,0.00535156367526386,0.00390561003520029,0.0075170190400677
-1.2380063117706e-06,0.000450592248335069,-0.0026283957002355,0.0057011744432611,0.00638050956811599,0.00356601053133569,0.00541128481726164,0.00525019937197588
0.00201771098731246,0.0024663729272418,0.000887070996502164,0.00118481813155735,0.00814667605149118,0.0101116564418442,0.00357656207467628,0.00980968935334833
-0.000275973995106344,-0.000153306740867821,-0.000616803495586072,-0.000684801904947031,0.0102183571148771,0.00904209211945589,0.00624861616192044,0.0113980357291048
