"mean_empirical","mean_robust","mean_train","mean_test","sdev_empirical","sdev_robust","sdev_train","sdev_test"
-0.00163801327260588,-0.00197695949623642,0.00309462682825284,2.02460399757179e-05,0.00602111295975744,0.00591041164556134,0.00348497757312045,0.0142577736979444
0.00180316791450219,0.000272649006068095,-0.00232864885042166,-0.0230093358313348,0.01504978335951,0.0170004035500048,0.00397946050020819,0.0168088665420888
0.000485488761427968,0.00114819953167836,-0.000247625255637572,-0.017207413314708,0.0063417481223323,0.00809148790974602,0.0086304499297668,0.0119668745323534
0.00392157768403708,0.00244503772454934,0.00477394887702008,0.00494662186411003,0.00942640062520376,0.0083941342539457,0.0052419967480623,0.0119996821290153
0.00231142920838664,0.00302651720478602,-0.00259401309308384,0.00720806189111873,0.0106792972329567,0.0121735562850966,0.00686324160715173,0.00879352568790137
-0.0011238039831297,-0.00103933515597091,0.000481826371782688,-0.00283159490602072,0.00994929512016721,0.0104391518947597,0.00295005511940998,0.00807328831507602
0.00104896228215687,0.000627355669715294,0.00436418546886565,-0.00115855425762102,0.00701266763126272,0.00777197349266678,0.00673592167960426,0.00880124502249434
0.000564769621748911,0.000374006381253806,0.00398628565306497,0.00446743621710902,0.00725363201308212,0.0075659260679781,0.00299449048971993,0.00634491148153769
0.00215257778154067,0.00275658753884563,-0.00104968724527022,-0.0122423816475521,0.0146410321670885,0.0137027054244164,0.0107658198712527,0.0116127867467378
0.0014111703551721,0.000807806355804639,0.000386838472011478,-0.000118620083300221,0.00992789846048958,0.00949937688614462,0.00386384476326716,0.00840725731963796
-0.00387593397276556,-0.00409849415985385,0.0033851011695835,-0.000524589611048595,0.00786984837122581,0.00807821057731494,0.00376742888040515,0.00784603988670635
0.00191351572677752,0.00222533191943433,0.00367838540336657,0.00139405877838834,0.00764584588116446,0.00752553678809835,0.00448233121557437,0.0102741390371733
0.00141691653945129,0.00132527568671305,0.0029992740802626,0.00213797983232961,0.00610303457237086,0.00616559783000102,0.00479026464332743,0.00432635082839609
-0.0020327763950553,-0.00192494091048746,0.00693157949784819,0.000772801354181745,0.00690942943052692,0.00715449569811598,0.00602444508336393,0.00412193030709949
0.000455400135563368,0.000788469297765843,0.00185943224494954,0.00584327401314468,0.00790059831297126,0.00806332568033022,0.00371831998318091,0.00827444756901659
0.000770997798926144,0.00129719099269029,-0.0010925214623174,-0.00208112111763571,0.00867921122751304,0.00870301089868091,0.00461669864444784,0.00779662716347293
-0.000783976899632645,-0.00182726212369135,0.0047798345220251,0.00617705567490837,0.00460611388275291,0.00522684992611521,0.00496842325993417,0.00919356031545558
0.00134045117732226,0.00014598463763059,0.00383556926559734,-0.00383115277594284,0.0137677283620407,0.0145859985642142,0.00463491273869801,0.0106415142864778
0.00038726970094999,0.000351927527268003,0.00291770944489248,-0.00261373628881435,0.00821948087041656,0.00725479973054792,0.00541032317450363,0.0122336688575969
-0.00163838506614319,-0.00149487054780016,0.00543436579623531,0.00125392252881169,0.0118019402363642,0.0122446321141402,0.00490068323881067,0.00685388523150923
-0.00120508456356873,0.00143264481721651,0.00233595866207142,-0.0101918076156285,0.0286040450994857,0.0323850231902024,0.00290465396995902,0.0106742174048987
-0.000490653830799696,-0.000421296240446844,0.00398662382650532,0.0055590018688314,0.00842018126971873,0.00834972759410828,0.00462412983229418,0.00690022072741657
-0.000798775120170306,0.000316567870825173,-0.00112347339902322,3.88797504914397e-05,0.00852244231458318,0.00971302305361156,0.00396737120086877,0.0058937988806961
0.00278348711924544,0.00244692288770613,0.00362761266434976,0.00393632158925596,0.00691641125430288,0.00654529489821885,0.0047295590614612,0.00733647708573577
0.000706328599154579,0.00111539389637398,0.00465437848722322,0.00333019733372687,0.00620835161293033,0.00687929319391755,0.00399592734617043,0.00467081393874694
0.000903269202512258,0.000581420825083276,0.00594680580637171,0.00631913860370199,0.00659509207171509,0.00697509770469068,0.00487134297301402,0.00592424738825304
-0.00804724490678954,-0.00796437683157512,1.88180073385758e-05,-0.0210988623803713,0.0219196713488189,0.0158264363180073,0.00825169868569368,0.0204868859842142
0.000991093864203432,0.00081658699948169,-0.00275249924049502,0.00401197845904062,0.0190199458269335,0.017869957479477,0.00796024749379088,0.00919335670955116
0.000384294446347088,-6.2872214367351e-05,0.00226340699712978,0.0037131427598845,0.00416899037212408,0.00425994507007026,0.00281671196951778,0.00527899196858196
-0.0039243557897055,-0.00441752206043708,0.000662638342331725,0.00148724461277127,0.0182795399689516,0.0180932507666068,0.00588496988597196,0.0111140516678829
-0.000992679073539845,-0.00153980030393447,-0.00321421074856039,0.00578611204623593,0.00976906976197634,0.00864171299069009,0.00535824440159547,0.00849965508681552
0.00283869520122707,0.00296232193005804,0.00397975913607806,0.00346657542070463,0.00549054720279291,0.0054375811561622,0.00459295688645724,0.00838980090753153
0.0040226253832758,0.00444703656275483,0.0019629010618735,0.00488287177870152,0.00725600550005063,0.00734177040070318,0.0046910224479654,0.0118505687231411
0.00103094496607913,0.000422067748057734,-0.0023908714882117,0.0130158307127827,0.0133898937457753,0.0129588362048416,0.00798272217572047,0.0148759868934627
0.0049192661987773,0.00551121359113184,-0.00483282928916016,-0.00869185034848131,0.00863808524241502,0.0100492189261634,0.0177952570454503,0.0407766727547141
0.000752976855630507,0.000837257071733186,9.10835306029034e-05,-0.000507829627858639,0.00767478988644801,0.00788896114541629,0.00271827838271899,0.00313440063888787
0.00108285137651694,0.00233789769140445,0.00231678950580961,0.000258657843096512,0.00714507076182919,0.00764121369580739,0.00365485570005424,0.0115118941531504
0.000976388185198317,0.000872379421562833,4.59665660844108e-05,0.00517489825022526,0.00456281188899099,0.0053056803298944,0.00292028334154904,0.00668855308894214
0.000124194008003662,0.000313199801674627,0.00215822640820703,0.00125309482779393,0.00575102382666124,0.00668050221349491,0.0027600175767793,0.00534998634420707
0.00017855009171608,-0.000247679539336678,0.00167720202417649,-0.00153723392661277,0.0125816386962479,0.0132212096573076,0.00458940025566213,0.00992453538071572
-0.00184917282478153,-0.00183447661427503,0.00222207464794178,0.00327614052807016,0.00613523359730862,0.0058614040676439,0.00242220825380902,0.00484537110280652
-0.000843578152508092,-7.30220534388069e-05,0.00147181679301886,0.00285916542975684,0.00830161585520723,0.00960372094731038,0.00369644040459706,0.00871993001724616
-0.00243027920480586,-0.000785614014545873,-0.00739825567495356,0.0139390232672067,0.0100595727272108,0.0108349347390761,0.00612338839682242,0.0123053180836254
-0.00491207429596262,-0.00190445003827834,-0.00734411062644547,0.0127905496256239,0.0103576476450575,0.0122039418014092,0.00665445336108274,0.011858739522599
0.00172169180687823,0.00259137363336444,0.00170954436162951,0.00111193674296802,0.00790502939593159,0.00676890384374168,0.00278954970478953,0.0102218038681978
0.000366770449156811,0.000210815993761963,0.00387614702554485,-0.000283353763312236,0.00531818809622959,0.00553157823182864,0.00475569316900339,0.00953363557520878
2.64253326310235e-06,6.68515054987706e-05,0.00183347173895319,0.00261196407330753,0.0046797003376144,0.00510936314772764,0.00416666596262344,0.00629392194496195
-0.000530375679185436,-0.000298359982901435,0.00614893522575719,-0.00290125698957328,0.00933438706341515,0.0100617257172701,0.00663366386610353,0.0071997921925858
0.000122012111175555,0.000451371394345055,0.00274359402518481,0.00465868449184894,0.00732817059611576,0.00652272691227875,0.00351811222842431,0.00654845119833655
-5.1951696910187e-05,0.00111829103637576,0.00225315416239731,-0.000309469256483029,0.0131094202571939,0.0140221013993376,0.00369218272773114,0.0111894696301555
0.001357619020142,0.00213884468565181,-0.00353545244666525,-0.0116391405520179,0.0280525377273981,0.0339414597051065,0.00465921732966747,0.016004187765131
